C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\imagemap\package-info.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\imagemap;package-info;2.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\internal\ArrayUtils.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\internal;ArrayUtils;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\annotations\XYDataImageAnnotation.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\annotations;XYDataImageAnnotation;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy\DefaultOHLCDataset.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy;DefaultOHLCDataset;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\Crosshair.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot;Crosshair;25.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\urls\package-info.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\urls;package-info;2.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category\AreaRenderer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category;AreaRenderer;39.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\api\VerticalAlignment.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\api;VerticalAlignment;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\api\RectangleAlignment.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\api;RectangleAlignment;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time\ohlc\OHLCSeriesCollection.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\time\ohlc;OHLCSeriesCollection;24.0;
